ITEM	MAPPED_ITEM	Item_Start_Date	Item_End_Date	Item_reuse_flag	Mapped_Item_Desc	Mapped_Item_Category	Mapped_Item_Group	Mapped_Item_Subgroup	CATEGORY_DESC	GROUP_DESC	SUBGROUP_DESC	BTOS	BTOS_DESC	MODIFY_BBI_FLAG
11509	11509	01/12/1991	31/12/2999		Measurement of respiratory function involving a permanently recorded tracing and written report, performed before and after inhalation of bronchodilator, with continuous technician attendance in a laboratory equipped to perform complex respiratory function tests (the tests being performed under the supervision of a specialist or consultant physician or in the respiratory laboratory of a hospital) — each occasion at which 1 or more such tests are performed	02	D01	D0104	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	RESPIRATORY	1100	Other MBS services
11512	11512	01/12/1991	31/12/2999		Continuous measurement of the relationship between flow and volume during expiration or inspiration involving a permanently recorded tracing and written report, performed before and after inhalation of bronchodilator, with continuous technician attendance in a laboratory equipped to perform complex lung function tests (the tests being performed under the supervision of a specialist or consultant physician or in the respiratory laboratory of a hospital) — each occasion at which 1 or more such tests are performed	02	D01	D0104	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	RESPIRATORY	1100	Other MBS services
11600	11600	01/12/1991	31/12/2999		Blood pressure monitoring (central venous, pulmonary arterial, systemic arterial or cardiac intracavity), by indwelling catheter - once only for each type of pressure on any calendar day up to a maximum of 4 pressures (not being a service to which item 13876 applies and where not performed in association with the administration of general anaesthesia)	02	D01	D0105	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	VASCULAR	1100	Other MBS services
11601	11601	01/05/1994	31/10/2002		Blood pressure monitoring (central venous, pulmonary arterial, systemic arterial or cardiac intracavity), by indwelling catheter - for each type of pressure up to a maximum of 4 pressures (not being a service to which item 13876 applies) (Anaes.)	02	D01	D0105	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	VASCULAR	1100	Other MBS services
11602	11602	01/11/2003	31/12/2999		Investigation of venous reflux or obstruction in one or more limbs at rest by cw doppler or pulsed doppler involving examination at multiple sites along each limb using intermittent limb compression or valsava manoeuvres, to detect prograde and retrograde flow, other than a service associated with a service to which item 32500 or 32501 applies - hard copy trace and written report, the report component of which must be performed by a medical practitioner, maximum of two examinations in a 12 month period, not to be used in conjunction with sclerotherapy.	02	D01	D0105	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	VASCULAR	1100	Other MBS services
11603	11603	01/12/1991	31/10/2003		Examination of peripheral vessels at rest (unilateral or bilateral) excluding the cavernosal artery and dorsal artery of the penis, with hard copy recordings of wave forms, involving 1 of the following techniques:  Doppler recordings (pulsed, continuous wave, or both) of blood flow velocity with or without pulse volume recordings; Doppler recordings involving real time fast Fourier transform analysis; venous occlusion plethysmography; straingauge plethysmography; impedance plethysmography; or photo plethysmography; (not being a service to which item 11612 or 11615 applies and not to be used in conjunction with items 32500 and 32501) - 1 examination and report	02	D01	D0105	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	VASCULAR	1100	Other MBS services
11604	11604	01/11/2003	31/12/2999		Investigation of chronic venous disease in the upper and lower extremities, one or more limbs, by plethysmography (excluding photoplethysmography) - examination, hard copy trace and written report, not being a service associated with a service to which item 32500 or 32501 applies.	02	D01	D0105	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	VASCULAR	1100	Other MBS services
11605	11605	01/11/2003	31/12/2999		Investigation of complex chronic lower limb reflux or obstruction, in one or more limbs, by infrared photoplethysmography, during and following exercise to determine surgical intervention or the conservative management of deep venous thrombotic disease, hard copy trace, calculation of 90% recovery time and written report, not being a service associated with a service to which item 32500 or 32501 applies.	02	D01	D0105	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	VASCULAR	1100	Other MBS services
11606	11606	01/12/1991	31/10/2003		2 examinations of the kind referred to in item 11603 and report (not being a service associated with a service to which item 11612 or 11615 applies and not to be used in conjunction with items 32500 and 32501)	02	D01	D0105	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	VASCULAR	1100	Other MBS services
11609	11609	01/12/1991	31/10/2003		3 or more examinations of the kind referred to in item 11603 and report (not being a service to which item 11612 or 11615 applies and not to be used in conjunction with items 32500 and 32501)	02	D01	D0105	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	VASCULAR	1100	Other MBS services
11610	11610	01/11/2003	31/12/2999		Measurement of ankle — brachial indices and arterial waveform analysis, measurement of posterior tibial and dorsalis pedis (or toe) and brachial arterial pressures bilaterally using doppler or plethysmographic techniques, the calculation of ankle (or toe) brachialsystolic pressure indices and assessment of arterial waveforms for the evaluation of lower extremity arterialdisease — examination, hard copy trace and report	02	D01	D0105	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	VASCULAR	1100	Other MBS services
11611	11611	01/11/2003	31/12/2999		Measurement of wrist — brachial indices and arterial waveform analysis, measurement of radial and ulnar (or finger) and brachial arterial pressures bilaterally using doppler or plethysmographic techniques, the calculation of the wrist (or finger) brachial systolic pressure indices and assessment of arterial waveforms for the evaluation of upper extremity arterial disease — examination, hardcopy trace and report	02	D01	D0105	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	VASCULAR	1100	Other MBS services
11612	11612	01/12/1991	31/12/2999		Exercise study for the evaluation of lower extremity arterial disease, measurement of posterior tibial and dorsalis pedis (or toe) and brachial arterial pressures bilaterally using doppler or plethysmographic techniques, the calculation of ankle (or toe) brachial systolic pressure indices for the evaluation of lower extremity arterial disease at rest and following exercise using a treadmill or bicycle ergometer or other such equipment where the exercise workload is quantifiably documented — examination and report	02	D01	D0105	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	VASCULAR	1100	Other MBS services
11614	11614	01/11/2003	31/12/2999		Transcranial doppler, examination of the intracranial arterial circulation using CW Doppler or pulsed doppler with hard copy recording of waveforms, examination and report, not being a service associated with a service to which item 55280 of the Diagnostic Imaging Services Table applies	02	D01	D0105	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	VASCULAR	1100	Other MBS services
11615	11615	01/12/1991	31/12/2999		Measurement of digital temperature, 1 or more digits, (unilateral or bilateral) and report, with hard copy recording of temperature before and for 10 minutes or more after cold stress testing	02	D01	D0105	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	VASCULAR	1100	Other MBS services
11618	11618	01/12/1991	31/10/2003		Examination of carotid or vertebral vessels, or both (unilateral or bilateral) with hard copy recordings of wave forms, involving 1 of the following techniques  Doppler real time fast Fourier transform analysis; oculoplethysmography, phonoangiography or both; or periorbital Doppler examination (not being a service associated with a service to which item 55274, 55288 or 55290 applies)  1 examination and report	02	D01	D0105	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	VASCULAR	1100	Other MBS services
11621	11621	01/12/1991	31/10/2003		2 examinations of the kind referred to in item 11618, and report (not being a service associated with a service to which item 55274, 55288 or 55290 applies)	02	D01	D0105	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	VASCULAR	1100	Other MBS services
11624	11624	01/12/1991	31/10/2003		3 examinations of the kind referred to in item 11618, and report (not being a service associated with a service to which item 55274, 55288 or 55290 applies)	02	D01	D0105	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	VASCULAR	1100	Other MBS services
11627	11627	01/12/1991	31/12/2999		Pulmonary artery pressure monitoring during open heart surgery, in a person under 12 years of age	02	D01	D0105	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	VASCULAR	1100	Other MBS services
11630	11630	01/12/1991	30/04/1994		Pulmonary artery pressure monitoring during open heart surgery, in a person over 12 years of age	02	D01	D0105	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	VASCULAR	1100	Other MBS services
11700	11700	01/12/1991	31/12/2999		Twelve-lead electrocardiography, tracing and report	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11701	11701	01/07/1993	31/12/2999		Twelve-lead electrocardiography, report only where the tracing has been forwarded to another medical practitioner, not in association with a consultation on the same occasion	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11702	11702	01/07/1993	31/12/2999		Twelve-lead electrocardiography, tracing only	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11703	11703	01/12/1991	30/06/1993		12 lead electrocardiography, report only where the tracing has been forwarded to another medical practitioner, not being a service associated with a service to which an attendance item in this table applies, or 12 lead electrocardiography, tracing only	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11706	11706	01/12/1991	30/04/2004		Phonocardiography with electrocardiograph lead with indirect arterial or venous pulse tracing, with or without apex cardiogram  interpretation and report	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11708	11708	01/07/1993	31/12/2999		Continuous ECG recording of ambulatory patient for 12 or more hours (including resting EECG and the recording of parameters), not in association with ambulatory blood pressure monitoring, involving microprocessor based analysis equipment, interpretation and report of recordings by a specialist physician or consultant physician. Not being a service to which item 11709 applies. The changing of a tape or batteries does not constitute a separate service.  where a recording is analysed and reported on and a decision is made to undertake a further period of monitoring, the second episode is regarded as a separate service.	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11709	11709	01/12/1991	31/12/2999		Continuous ECG recording (Holter) of ambulatory patient for 12 or more hours (including resting ECG and the recording of parameters), not in association with ambulatory blood pressure monitoring, utilising a system capable of superimposition and full disclosure printout of at least 12 hours of recorded ECG data, microprocessor based scanning analysis, with interpretation and report by a specialist physician orconsultant physician. The changing of a tape or batteries does not constitute a separate service.  Where a recording is analysed and reported on and a decision is made to undertake a further period of monitoring, the second episode is regarded as a separate service.	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11710	11710	01/07/1992	31/12/2999		Ambulatory ECG monitoring, patient activated, single or multiple event recording, utilising a looping memory recording device which is connected continuously to the patient for 12 hours or more and is capable of recording for at least 20 seconds prior to each activation and for15 seconds after each activation, including transmission, analysis, interpretation and report — payable once in any 4 week period	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11711	11711	01/07/1993	31/12/2999		Ambulatory ECG monitoring for 12 hours or more, patient activated, single or multiple event recording, utilising a memory recording device which is capable of recording for at least 30 seconds after each activation, including transmission, analysis, interpretation and report — payable once in any 4 week period	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11712	11712	01/12/1991	31/12/2999		Multi channel ECG monitoring and recording during exercise (motorised treadmill or cycle ergometer capable of quantifying external workload in watts) or pharmacological stress, involving the continuous attendance of a medical practitioner for not less than 20 minutes, with resting ECG, and with or without continuous blood pressure monitoring and the recording of other parameters, on premises equipped with mechanical respirator and defibrillator	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11713	11713	01/07/1992	31/12/2999		Signal averaged ECG recording involving not more than 300 beats, using at least 3 leads with data acquisition at not less than 1000Hz of at least 100 QRS complexes, including analysis, interpretation and report of recording by a specialist physician or consultant physician	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11715	11715	01/12/1991	31/12/2999		Blood dye — dilution indicator test	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11718	11718	01/07/1992	31/12/2999		Implanted pacemaker testing involving electrocardiography, measurement of rate, width and amplitude of stimulus, including reprogramming when required, not being a service associated with a service to which item 11700,   11719, 11720, 11721, 11725 or 11726 applies	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11719	11719	01/09/2015	31/12/2999		Implanted pacemaker (including cardiac resynchronisation pacemaker) remote monitoring involving reviews (without patient attendance) or arrhythmias, lead and device parameters, if at least one remote review is provided in a 12 month period. Payable only once in any 12 month period	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11720	11720	01/09/2015	31/12/2999		Implanted pacemaker testing, with patient attendance, following detection of abnormality by remote monitoring involving electrocardiography, measurement of rate, width and amplitude of stimulus including reprogramming when required, not being a service associated with a service to which item 11718 or 11721 applies.	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11721	11721	01/07/1992	31/12/2999		Implanted pacemaker testing of atrioventricular (AV) sequential, rate responsive, or antitachycardia pacemakers, including reprogramming when required, not being a service associated with a service to which item 11700, 11718 11719, 11720, 11725 or 11726 applies	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11722	11722	01/11/2004	31/12/2999		Implanted ECG loop recording for the investigation of recurrent unexplained syncope if: (a) a diagnosis has not been achieved through all other available cardiac investigations; and (b) a neurogenic cause is not suspected; and (c) the patient to whom the service is provided does not have a structural heart defect associated with a high risk of sudden cardiac death; including reprogramming when required, retrieval of stored data, analysis, interpretation and report, not beinga service to which item 38285 applies	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11724	11724	01/07/1995	31/12/2999		Up-right tilt table testing for the investigation of syncope of suspected cardiothoracic origin, including blood pressure monitoring, continuous ECG monitoring and the recording of the parameters, and involving an established intravenous line and the continuous attendance of a specialist or consultant physician — on premises equipped with a mechanical respirator and defibrillator	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11725	11725	01/09/2015	31/12/2999		Implanted defibrillator (including Cardiac Resynchronisation Defibrillator) remote monitoring involving reviews (without patient attendance) of arrhythmias, lead and device parameters, if at least 2 remote reviews are provided in a 12 month period.  Payable only once in any 12 month period	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11726	11726	01/09/2015	31/12/2999		Implanted defibrillator testing with patient attendance following detection of abnormality by remote monitoring involving electrocardiography, measurement of rate, width and amplitude of stimulus, not being a service associated with a service to which item 11727 applies.	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11727	11727	01/11/2006	31/12/2999		Implanted defibrillator testing involving electrocardiography, assessment of pacing and sensing thresholds for pacing and defibrillation electrodes, download and interpretation of stored events and electrograms, including programming when required, not being a service associated with a service to which item 11700, 11718,  11719, 11720, 11721, 11725 or 11726 applies	02	D01	D0106	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	CARDIOVASCULAR	1100	Other MBS services
11800	11800	01/12/1991	31/12/2999		Oesophageal motility test, manometric	02	D01	D0107	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	GASTROENTEROLOGY & COLORECTAL	1100	Other MBS services
11801	11801	01/09/2015	31/12/2999		Clinical assessment of gastro-oesophageal reflux disease that involves 48 hour catheter-free wireless ambulatory oesophageal ph monitoring including administration of the device and associated endoscopy procedure for placement, analysis and interpretation of the data and all attendances for providing the service, if (a) a cathetter-based ambulatory oesophageal ph-mnitoring: (i) has been attempted on the patient but failed due to clinical complications, or (ii) is not clinically appropriate for the patient due to anatomical reasons (nasopharyngeal anatomy) preventing the use of catheter-based ph monitoring; and (b) the services is performed by a specialist or consultant physician with endoscopic training that is recognised by  The Conjoint Committee for the Recognition of Training in Gastrointestinal Endoscopy.  Not in association with  another item in Category 2, sub-group 7 (Anaes.)	02	D01	D0107	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	GASTROENTEROLOGY & COLORECTAL	1100	Other MBS services
11810	11810	01/07/1992	31/12/2999		Clinical assessment of gastro-oesophageal reflux disease involving 24-hour pH monitoring, including analysis, interpretation and report and including any associated consultation	02	D01	D0107	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	GASTROENTEROLOGY & COLORECTAL	1100	Other MBS services
11820	11820	01/05/2004	31/12/2999		Capsule endoscopy to investigate an episode of obscure gastrointestinal bleeding, using a capsule endoscopy device (including administration of the capsule, associated endoscopy procedure if required for placement, imaging, image reading and interpretation, and all attendances for providing the service on the day the capsule is administered) if:(a) the patient to whom the service is provided: (i)   has recurrent or persistent bleeding; and (ii)  is anaemic or has active bleeding; and(b) an upper gastrointestinal endoscopy and a colonoscopy have been performed on the patient and have not identified the cause of the bleeding; and(c) the service has not been provided to the same patient on more than 2 occasions in the preceding 12 months; and(d) the service is performed by a specialist or consultant physician with endoscopic training that is recognised by the conjoint committee for recognition of training in gastrointestinal endoscopy; and(e) the service is not associated with balloon enteroscopy.(f) the service has not been provided to the same patient:  (i)  more than once in an episode of bleeding, being bleeding occurring within 6 months of the prerequisite upper    gastrointestinal endoscopy and colonoscopy (any bleeding after that time is considered to be a new episode); or (ii)  on more than 2 occasions in any 12 month period	02	D01	D0107	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	GASTROENTEROLOGY & COLORECTAL	1100	Other MBS services
11823	11823	01/03/2009	31/12/2999		Capsule endoscopy to conduct small bowel surveillance of apatient diagnosed with Peutz-Jeghers syndrome, using a capsule endoscopy device approved by the therapeutic goodsadministration (including administration of the capsule, imaging, image reading and interpretation, and all attendances for providing the service on the day the capsule is administered) if: (a) the service is performed by a specialist or consultantphysician with endoscopic training that is recognised bythe conjoint committee for the recognition of trainingin gastrointestinal endoscopy; and (b) the item is performed only once in any 2 year period; and (c) the service is not associated with balloon enteroscopy.	02	D01	D0107	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	GASTROENTEROLOGY & COLORECTAL	1100	Other MBS services
11830	11830	01/07/1992	31/12/2999		Diagnosis of abnormalities of the pelvic floor involving anal manometry or measurement of anorectal sensationor measurement of the rectosphincteric reflex	02	D01	D0107	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	GASTROENTEROLOGY & COLORECTAL	1100	Other MBS services
11833	11833	01/07/1992	31/12/2999		Diagnosis of abnormalities of the pelvic floor and sphincter muscles involving electromyography or measurement of pudendal and spinal nerve motor latency	02	D01	D0107	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	GASTROENTEROLOGY & COLORECTAL	1100	Other MBS services
11900	11900	01/12/1991	31/12/2999		Urine flow study including peak urine flow measurement, not being a service associated with a service to which item 11919 applies	02	D01	D0108	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	GENITO/URINARY PHYSIOLOGICAL INVESTIGATIONS	1100	Other MBS services
11903	11903	01/12/1991	31/12/2999		Cystometrography, not being a service associated with a service to which any of items 11012 to 11027, 11912, 11915, 11919, 11921 and 36800 or an item in group I3 of the Diagnostic Imaging Services Table applies	02	D01	D0108	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	GENITO/URINARY PHYSIOLOGICAL INVESTIGATIONS	1100	Other MBS services
11906	11906	01/12/1991	31/12/2999		Urethral pressure profilometry, not being a service associated with a service to which any of items 11012 to 11027, 11909, 11919, 11921 and 36800 or an item in group I3 of the Diagnostic Imaging Services Table applies	02	D01	D0108	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	GENITO/URINARY PHYSIOLOGICAL INVESTIGATIONS	1100	Other MBS services
11909	11909	01/12/1991	31/12/2999		Urethral pressure profilometry with simultaneous measurement of urethral sphincter electromyography, not being a service associated with a service to which item 11906, 11915, 11919, 36800 or an item in group I3 of the Diagnostic Imaging Services Table applies	02	D01	D0108	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	GENITO/URINARY PHYSIOLOGICAL INVESTIGATIONS	1100	Other MBS services
11912	11912	01/12/1991	31/12/2999		Cystometrography with simultaneous measurement of rectal pressure, not being a service associated with a service to which any of items 11012 to 11027, 11903, 11915, 11919, 11921 and 36800 or an item in group I3of the Diagnostic Imaging Services Table applies (Anaes.)	02	D01	D0108	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	GENITO/URINARY PHYSIOLOGICAL INVESTIGATIONS	1100	Other MBS services
11915	11915	01/12/1991	31/12/2999		Cystometrography with simultaneous measurement of urethral sphincter electromyography, not being a service associated with a service to which any of items 11012 to 11027, 11903, 11909, 11912, 11919, 11921 and 36800 or an item in group I3 of the Diagnostic Imaging Services Table applies (Anaes.)	02	D01	D0108	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	GENITO/URINARY PHYSIOLOGICAL INVESTIGATIONS	1100	Other MBS services
11917	11917	01/11/2002	31/12/2999		Cystometrography in conjunction with ultrasound of 1 or more components of the urinary tract, with measurement of any 1 or more of urine flow rate, urethral pressure profile, rectal pressure, urethral sphincter electromyography; including all imaging associated with cystometrography, not being a service associated with a service to which any of items 11012 to 11027, 11900 to 11915, 11919, 11921 and 36800 applies (Anaes.)	02	D01	D0108	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	GENITO/URINARY PHYSIOLOGICAL INVESTIGATIONS	1100	Other MBS services
11918	11919	01/12/1991	30/04/2003		Cystometrography in conjunction with contrast micturating cystourethrography, with measurement ofany 1 or more of urine flow rate, urethral pressure profile, rectal pressure, urethral sphincter electromyography; including all imaging associated with cystometrography, not being a service associated with a service to which any of items 11012 to 11027, 11900 to 11917, 11921 and 36800 applies (Anaes.)	02	D01	D0108	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	GENITO/URINARY PHYSIOLOGICAL INVESTIGATIONS	1100	Other MBS services
11919	11919	01/05/2003	31/12/2999		Cystometrography in conjunction with contrast micturating cystourethrography, with measurement ofany 1 or more of urine flow rate, urethral pressure profile, rectal pressure, urethral sphincter electromyography; including all imaging associated with cystometrography, not being a service associated with a service to which any of items 11012 to 11027, 11900 to 11917, 11921 and 36800 applies (Anaes.)	02	D01	D0108	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	GENITO/URINARY PHYSIOLOGICAL INVESTIGATIONS	1100	Other MBS services
11921	11921	01/12/1991	31/12/2999		Bladder washout test for localisation of urinary infection — not including bacterial counts for organisms in specimens	02	D01	D0108	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	GENITO/URINARY PHYSIOLOGICAL INVESTIGATIONS	1100	Other MBS services
12000	12000	01/12/1991	31/12/2999		Skin sensitivity testing for allergens, using 1 to 20 allergens, not being a service associated with a service to which item 12012, 12015, 12018 or 12021 applies	02	D01	D0109	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	ALLERGY TESTING	1100	Other MBS services
12003	12003	01/12/1991	31/12/2999		Skin sensitivity testing for allergens, using more than 20 allergens, not being a service associated with a service to which item 12012, 12015, 12018 or 12021applies	02	D01	D0109	DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	MISCELLANEOUS DIAGNOSTIC PROCEDURES AND INVESTIGATIONS	ALLERGY TESTING	1100	Other MBS services
